"filename", "language", "Markdown", "JSON", "JSON with Comments", "HTML", "JavaScript", "TypeScript", "CSS", "XML", "JavaScript React", "Vue", "TypeScript React", "Python", "comment", "blank", "total"
"/Users/fan/project/learn-note/TypeScript/demo/src/装饰器.ts", "TypeScript", 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 49, 49, 225
"/Users/fan/project/learn-note/TypeScript/demo/tsconfig.json", "JSON with Comments", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 7, 69
"/Users/fan/project/learn-note/TypeScript/tsconfig.json", "JSON with Comments", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 6, 70
"/Users/fan/project/learn-note/TypeScript/typescript.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 39
"/Users/fan/project/learn-note/TypeScript/utilityTypes.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 34
"/Users/fan/project/learn-note/TypeScript/开始.md", "Markdown", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10
"/Users/fan/project/learn-note/TypeScript/模块化.md", "Markdown", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 70
"/Users/fan/project/learn-note/TypeScript/泛型.md", "Markdown", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 98
"/Users/fan/project/learn-note/TypeScript/类.md", "Markdown", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 283
"/Users/fan/project/learn-note/TypeScript/类型演算及声明文件.md", "Markdown", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 142
"/Users/fan/project/learn-note/TypeScript/类型约束.md", "Markdown", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 356
"/Users/fan/project/learn-note/TypeScript/装饰器.md", "Markdown", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 149
"/Users/fan/project/learn-note/Vue/SSR/说明.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/fan/project/learn-note/Vue/vue2/MVVM与MVC.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/gammer/for.js", "JavaScript", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 30, 13, 95
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/gammer/model.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 12
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/index.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/instance/index.js", "JavaScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/instance/init.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 6, 6, 29
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/instance/mount.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 27, 13, 123
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/instance/proxy.js", "JavaScript", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 40, 22, 165
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/instance/render.js", "JavaScript", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 26, 37, 191
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/util.js", "JavaScript", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/core/vdom/vnode.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 10, 1, 28
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/index.html", "HTML", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36
"/Users/fan/project/learn-note/Vue/vue2/MVVM原理/细节.md", "Markdown", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/fan/project/learn-note/Vue/vue2/history配置.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 41
"/Users/fan/project/learn-note/Vue/vue2/install与use.md", "Markdown", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"/Users/fan/project/learn-note/Vue/vue2/vue生命周期.md", "Markdown", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"/Users/fan/project/learn-note/Vue/vue2/原理面试集锦.md", "Markdown", 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 319
"/Users/fan/project/learn-note/Vue/vue2/导航守卫.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
"/Users/fan/project/learn-note/Vue/vue2/数据传递.md", "Markdown", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 70
"/Users/fan/project/learn-note/Vue/vue3/1-vite构建工具.md", "Markdown", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 99
"/Users/fan/project/learn-note/Vue/vue3/2-vue3差异.md", "Markdown", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 114
"/Users/fan/project/learn-note/Vue/vue3/3-vue2与vue3效率提升的对比.md", "Markdown", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 108
"/Users/fan/project/learn-note/Vue/vue3/4-API和响应式数据的变化.md", "Markdown", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/fan/project/learn-note/Vue/vue3/5-模板中的变化.md", "Markdown", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"/Users/fan/project/learn-note/Vue/vue3/6-打包部署.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29
"/Users/fan/project/learn-note/Vue/vue3/compositionAPI.md", "Markdown", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 67
"/Users/fan/project/learn-note/Vue/vue3/demo1/index.html", "HTML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/fan/project/learn-note/Vue/vue3/demo1/package.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/fan/project/learn-note/Vue/vue3/demo1/postcss.config.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/App.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 6, 26
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/CheckEditor.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 3, 58
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/HelloWorld.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 2, 20
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/goods/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 11
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/nav/index.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 4, 70
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/todoList/composition/useAddTodo.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 2, 28
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/todoList/composition/useDelTodo.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/todoList/composition/useFilter.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 6, 5, 51
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/todoList/composition/useGetTodo.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/todoList/composition/useTodoStatus.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/todoList/composition/util.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 0, 29
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/components/todoList/index.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 2, 97
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/index.css", "CSS", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/main.js", "JavaScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/router/index.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/shims.d.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 1, 8
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/views/home.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 21
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/views/test.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 4, 34
"/Users/fan/project/learn-note/Vue/vue3/demo1/src/vite.config.js", "JavaScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"/Users/fan/project/learn-note/Vue/vue3/demo1/tailwind.config.js", "JavaScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/fan/project/learn-note/Vue/vue3/demo1/tsconfig.json", "JSON with Comments", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13
"/Users/fan/project/learn-note/Vue/vue3/reactivity响应式.md", "Markdown", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 210
"/Users/fan/project/learn-note/Vue/vue3/组件中的变化.md", "Markdown", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 71
"/Users/fan/project/learn-note/WebGL/circle.html", "HTML", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 80
"/Users/fan/project/learn-note/WebGL/line.html", "HTML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/fan/project/learn-note/WebGL/myGl.html", "HTML", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 120, 10, 257
"/Users/fan/project/learn-note/WebGL/point.html", "HTML", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 144
"/Users/fan/project/learn-note/WebGL/rect.html", "HTML", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 73
"/Users/fan/project/learn-note/WebGL/ring.html", "HTML", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 67
"/Users/fan/project/learn-note/WebGL/triangle.html", "HTML", 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 186
"/Users/fan/project/learn-note/WebGL/webGL.js", "JavaScript", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 4, 9, 90
"/Users/fan/project/learn-note/WebGL/基础.md", "Markdown", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 225
"/Users/fan/project/learn-note/dataBase/1-基础知识.md", "Markdown", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/Users/fan/project/learn-note/dataBase/2-MySql基础指令.md", "Markdown", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/fan/project/learn-note/dataBase/3-数据库设计.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/fan/project/learn-note/dataBase/MySQL/1-初识.md", "Markdown", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 73
"/Users/fan/project/learn-note/dataBase/MySQL/2-数据类型及创建.md", "Markdown", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 116
"/Users/fan/project/learn-note/dataBase/MySQL/3-增删改查.md", "Markdown", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 70
"/Users/fan/project/learn-note/dataBase/MySQL/4-函数和分组.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 79
"/Users/fan/project/learn-note/dataBase/MySQL/5-视图.md", "Markdown", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/Users/fan/project/learn-note/dataBase/mongoDB.md", "Markdown", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 69
"/Users/fan/project/learn-note/dataBase/redis.md", "Markdown", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 108
"/Users/fan/project/learn-note/dataBase/小程序云数据库.md", "Markdown", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 142
"/Users/fan/project/learn-note/deploy/gitlab自动化部署/runner.md", "Markdown", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 70
"/Users/fan/project/learn-note/deploy/gitlab自动化部署/安装.md", "Markdown", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66
"/Users/fan/project/learn-note/deploy/gitlab自动化部署/配置.md", "Markdown", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 91
"/Users/fan/project/learn-note/deploy/nginx及直播流媒体/开启gzip功能.md", "Markdown", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"/Users/fan/project/learn-note/deploy/nginx及直播流媒体/自定义安装及rtmp直播流媒体服务.md", "Markdown", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 98
"/Users/fan/project/learn-note/mobile/meta标签.md", "Markdown", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 58
"/Users/fan/project/learn-note/mobile/移动端差异化问题.md", "Markdown", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 42
"/Users/fan/project/learn-note/mobile/移动端样式重置.md", "Markdown", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 48
"/Users/fan/project/learn-note/mobile/移动端的事件.md", "Markdown", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 67
"/Users/fan/project/learn-note/mobile/移动端适配方案.md", "Markdown", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 163
"/Users/fan/project/learn-note/mp/小程序.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/fan/project/learn-note/nodeJs/1 - node简介和Linux安装.md", "Markdown", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 103
"/Users/fan/project/learn-note/nodeJs/10-文件IO及文件流.md", "Markdown", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 127
"/Users/fan/project/learn-note/nodeJs/11-net模块.md", "Markdown", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 55
"/Users/fan/project/learn-note/nodeJs/12-http模块.md", "Markdown", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41
"/Users/fan/project/learn-note/nodeJs/13-https协议及https模块.md", "Markdown", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 93
"/Users/fan/project/learn-note/nodeJs/14-node生命周期(事件循环).md", "Markdown", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 89
"/Users/fan/project/learn-note/nodeJs/15-EventEmitter.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"/Users/fan/project/learn-note/nodeJs/16-mysql2及xss.md", "Markdown", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 83
"/Users/fan/project/learn-note/nodeJs/17-ORM.md", "Markdown", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 144
"/Users/fan/project/learn-note/nodeJs/2 - Linux命令与权限.md", "Markdown", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 106
"/Users/fan/project/learn-note/nodeJs/3 - HTTP协议.md", "Markdown", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 104
"/Users/fan/project/learn-note/nodeJs/4-后端的规范与思想.md", "Markdown", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 83
"/Users/fan/project/learn-note/nodeJs/5 - http模块.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34
"/Users/fan/project/learn-note/nodeJs/6 - Express.md", "Markdown", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 106
"/Users/fan/project/learn-note/nodeJs/7 - global对象.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/fan/project/learn-note/nodeJs/8 - 模块化细节原理及自动补全.md", "Markdown", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 111
"/Users/fan/project/learn-note/nodeJs/9-基本内置模块.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 49
"/Users/fan/project/learn-note/nodeJs/Egg/1-start.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 43
"/Users/fan/project/learn-note/nodeJs/Egg/demo/app/controller/home.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/fan/project/learn-note/nodeJs/Egg/demo/app/router.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/fan/project/learn-note/nodeJs/Egg/demo/config/config.default.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fan/project/learn-note/nodeJs/Egg/demo/package.json", "JSON", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/fan/project/learn-note/nodeJs/Egg/demo/run/agent_config.json", "JSON", 0, 431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 431
"/Users/fan/project/learn-note/nodeJs/Egg/demo/run/agent_config_meta.json", "JSON", 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267
"/Users/fan/project/learn-note/nodeJs/Egg/demo/run/agent_timing_28731.json", "JSON", 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362
"/Users/fan/project/learn-note/nodeJs/Egg/demo/run/application_config.json", "JSON", 0, 477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 477
"/Users/fan/project/learn-note/nodeJs/Egg/demo/run/application_config_meta.json", "JSON", 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267
"/Users/fan/project/learn-note/nodeJs/Egg/demo/run/application_timing_28732.json", "JSON", 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 514
"/Users/fan/project/learn-note/nodeJs/Egg/demo/run/router.json", "JSON", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"/Users/fan/project/learn-note/nodeJs/Koa/1-简介.md", "Markdown", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 53
"/Users/fan/project/learn-note/nodeJs/Koa/2-API.md", "Markdown", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 50
"/Users/fan/project/learn-note/nodeJs/Koa/3-中间件.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/fan/project/learn-note/nodeJs/Koa/index.js", "JavaScript", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 7, 33
"/Users/fan/project/learn-note/nodeJs/Koa/koa-static-middle.js", "JavaScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 3, 33
"/Users/fan/project/learn-note/nodeJs/Koa/package.json", "JSON", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/fan/project/learn-note/nodeJs/Koa/public/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/fan/project/learn-note/nodeJs/demo/10.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 1, 12, 74
"/Users/fan/project/learn-note/nodeJs/demo/12.js", "JavaScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 8, 50
"/Users/fan/project/learn-note/nodeJs/demo/9.js", "JavaScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 5, 33
"/Users/fan/project/learn-note/nodeJs/demo/db/models/pwdModle.js", "JavaScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/fan/project/learn-note/nodeJs/demo/db/models/userModle.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/fan/project/learn-note/nodeJs/demo/db/orm.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/fan/project/learn-note/nodeJs/demo/index.js", "JavaScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/fan/project/learn-note/nodeJs/demo/package.json", "JSON", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/fan/project/learn-note/note/laravel blade随笔.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 73
"/Users/fan/project/learn-note/note/冷知识.md", "Markdown", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16
"/Users/fan/project/learn-note/note/罕见bug解决方案.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28
"/Users/fan/project/learn-note/package.json", "JSON", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/fan/project/learn-note/webpack/1-入口和出口.md", "Markdown", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 46
"/Users/fan/project/learn-note/webpack/1-浏览器中使用模块化.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 22
"/Users/fan/project/learn-note/webpack/2-loader.md", "Markdown", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 77
"/Users/fan/project/learn-note/webpack/3-plugin.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"/Users/fan/project/learn-note/webpack/4-环境变量.md", "Markdown", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 51
"/Users/fan/project/learn-note/webpack/5-其他配置说明.md", "Markdown", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 105
"/Users/fan/project/learn-note/webpack/6-开发服务器.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"/Users/fan/project/learn-note/webpack/7-性能优化.md", "Markdown", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 64
"/Users/fan/project/learn-note/webpack/8-分包.md", "Markdown", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 150
"/Users/fan/project/learn-note/webpack/9-代码压缩.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 58
"/Users/fan/project/learn-note/webpack/webpack打包过程.md", "Markdown", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 74
"/Users/fan/project/learn-note/webpack/优秀的插件.md", "Markdown", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 103
"/Users/fan/project/learn-note/webpack/打包优化.md", "Markdown", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 114
"Total", "-", 8746, 40164, 58, 698, 1396, 938, 308, 7, 994, 304, 9, 93, 837, 4087, 58639